log_id,user_id,session_id,timestamp,date,country,city,device_type,browser,service_name,request_type,traffic_source,campaign_name,campaign_type,customer_segment,subscription_type,engagement_score,time_on_page_seconds,pages_visited,bounce_rate,demo_requested,event_registered,ai_assistant_used,sale_confirmed,revenue,profit,customer_value,service_rating,renewal_status,response_time_ms,response_code,error_flag,sales_target
140063,U140063,S877450,2026-05-10 03:17:46,2026-05-10,Botswana,Francistown,Laptop,Edge,AI Cyber Assistant,Schedule Demo,Google Ads,AI Assistant Webinar,Email Campaign,Technology Partner,Professional,66,220,10,0.7,1,0,0,1,7491,2960.65,9311,4.3,At Risk,473,500,1,5885.74
474776,U474776,S131860,2026-01-21 00:06:12,2026-01-21,Botswana,Francistown,Mobile,Firefox,Digital Infrastructure Prototyping,Schedule Demo,LinkedIn Ads,Banking Cyber Resilience,Webinar,Financial Institution,Basic,20,112,13,0.42,1,0,0,0,0,0.0,1050,3.7,Renewed,553,200,0,24839.92
234381,U234381,S429745,2026-03-07 16:49:11,2026-03-07,Nigeria,Lagos,Desktop,Firefox,Predictive System Maintenance,Technical Support,Direct,SME Security Awareness,Webinar,Large Enterprise,Professional,77,300,13,0.43,1,0,0,0,0,0.0,2190,3.9,Renewed,327,200,0,17838.39
472552,U472552,S302240,2026-01-16 17:49:25,2026-01-16,Zambia,Lusaka,Tablet,Firefox,AI Cyber Assistant,AI Assistant Query,LinkedIn Ads,CyberShield Launch,Referral Campaign,Government Agency,Enterprise,56,528,5,0.47,0,0,1,0,0,0.0,1370,3.4,Pending,329,200,0,6890.41
390192,U390192,S285056,2026-03-16 06:24:48,2026-03-16,Kenya,Mombasa,Mobile,Edge,Predictive System Maintenance,Event Registration,Direct,Threat Monitoring Promo,Email Campaign,Large Enterprise,Free Trial,28,696,9,0.38,0,1,0,0,0,0.0,1010,4.1,Not Applicable,592,200,0,16410.51
412695,U412695,S371055,2026-03-20 21:35:51,2026-03-20,Rwanda,Kigali,Tablet,Chrome,Digital Infrastructure Prototyping,Pricing Request,Email Campaign,Banking Cyber Resilience,Search Ads,Technology Partner,Basic,50,425,13,0.65,0,0,1,1,19492,5382.31,21142,3.2,Not Applicable,750,500,1,16090.98
130575,U130575,S581689,2026-04-06 22:36:24,2026-04-06,Zimbabwe,Bulawayo,Tablet,Edge,Digital Infrastructure Prototyping,Product Inquiry,Email Campaign,Threat Monitoring Promo,Webinar,Technology Partner,Free Trial,93,691,8,0.4,0,0,0,0,0,0.0,2260,3.7,Not Applicable,894,500,1,21689.0
166086,U166086,S785487,2026-03-23 09:35:06,2026-03-23,Zimbabwe,Bulawayo,Tablet,Firefox,AI Cyber Assistant,Pricing Request,Direct,Threat Monitoring Promo,Webinar,Financial Institution,Free Trial,43,434,7,0.68,0,0,0,0,0,0.0,1210,4.0,Not Applicable,906,200,0,8887.53
274804,U274804,S163431,2026-02-11 13:43:42,2026-02-11,Zambia,Ndola,Mobile,Safari,Digital Infrastructure Prototyping,Product Inquiry,Email Campaign,Banking Cyber Resilience,Search Ads,Financial Institution,Free Trial,26,695,6,0.58,0,0,0,0,0,0.0,820,3.0,Not Applicable,1139,200,0,23748.31
369239,U369239,S806234,2026-04-05 21:01:57,2026-04-05,Botswana,Francistown,Laptop,Edge,AI Cyber Assistant,Technical Support,Google Ads,Threat Monitoring Promo,Search Ads,Technology Partner,Enterprise,98,43,5,0.74,0,0,1,0,0,0.0,2210,2.3,At Risk,535,200,0,5277.94
243500,U243500,S499495,2026-02-02 03:17:14,2026-02-02,Zambia,Lusaka,Mobile,Firefox,Real-Time Threat Monitoring,Pricing Request,Organic Search,SME Security Awareness,Awareness Campaign,SME,Free Trial,78,640,9,0.59,0,0,0,0,0,0.0,2010,3.4,Not Applicable,709,200,0,15978.49
335330,U335330,S229520,2026-04-23 04:31:52,2026-04-23,Nigeria,Abuja,Desktop,Edge,Real-Time Threat Monitoring,Technical Support,Direct,CyberShield Launch,Awareness Campaign,Government Agency,Enterprise,71,689,11,0.84,1,0,0,1,14809,4281.4,16779,2.8,Renewed,399,200,0,10651.72
429977,U429977,S190380,2026-02-22 23:37:02,2026-02-22,Ghana,Accra,Tablet,Firefox,Predictive System Maintenance,AI Assistant Query,Referral,Government Digital Safety,Referral Campaign,Technology Partner,Enterprise,88,795,4,0.16,0,0,1,0,0,0.0,1960,3.6,Not Applicable,904,200,0,12568.94
203443,U203443,S964031,2026-04-17 17:44:56,2026-04-17,Ghana,Accra,Tablet,Edge,Digital Infrastructure Prototyping,Schedule Demo,Email Campaign,AI Assistant Webinar,Referral Campaign,Government Agency,Free Trial,97,721,1,0.3,1,0,0,0,0,0.0,1990,3.5,Not Applicable,740,400,1,17285.94
276655,U276655,S831751,2026-01-22 04:56:46,2026-01-22,Botswana,Francistown,Tablet,Safari,Predictive System Maintenance,AI Assistant Query,Direct,CyberShield Launch,Webinar,Financial Institution,Enterprise,42,714,4,0.32,0,0,1,0,0,0.0,1040,4.5,At Risk,862,404,1,16303.26
347388,U347388,S179760,2026-03-19 16:45:12,2026-03-19,Zimbabwe,Harare,Tablet,Firefox,Automated Risk Assessment,AI Assistant Query,Organic Search,Banking Cyber Resilience,Referral Campaign,Financial Institution,Professional,36,643,1,0.68,1,0,1,0,0,0.0,770,2.0,Not Applicable,1022,500,1,11744.45
9378,U009378,S870015,2026-02-10 23:50:03,2026-02-10,Botswana,Maun,Laptop,Firefox,Automated Risk Assessment,Technical Support,Email Campaign,AI Assistant Webinar,Awareness Campaign,Government Agency,Enterprise,95,854,5,0.38,0,0,0,0,0,0.0,2150,2.2,Pending,572,200,0,12306.69
201189,U201189,S918178,2026-03-27 04:03:28,2026-03-27,South Africa,Johannesburg,Laptop,Edge,AI Cyber Assistant,AI Assistant Query,Direct,Government Digital Safety,Webinar,Financial Institution,Free Trial,48,347,7,0.45,0,0,1,0,0,0.0,1310,2.2,Not Applicable,712,200,0,8138.1
58377,U058377,S127741,2026-05-12 10:10:06,2026-05-12,Zimbabwe,Harare,Laptop,Chrome,Digital Infrastructure Prototyping,Pricing Request,Facebook,Threat Monitoring Promo,Social Media,Financial Institution,Professional,44,889,2,0.15,0,0,0,0,0,0.0,980,3.9,At Risk,991,301,1,21159.01
429254,U429254,S682522,2026-03-02 22:10:13,2026-03-02,South Africa,Durban,Mobile,Safari,AI Cyber Assistant,Schedule Demo,Organic Search,Banking Cyber Resilience,Webinar,SME,Enterprise,25,489,2,0.8,1,0,0,0,0,0.0,600,1.9,Pending,788,301,1,6659.66
466866,U466866,S586486,2026-03-07 08:29:19,2026-03-07,Zambia,Ndola,Laptop,Safari,Real-Time Threat Monitoring,AI Assistant Query,Organic Search,Government Digital Safety,Email Campaign,Technology Partner,Basic,31,37,14,0.84,1,0,1,0,0,0.0,1320,2.3,At Risk,1049,500,1,14438.42
124857,U124857,S532628,2026-03-04 01:53:26,2026-03-04,Namibia,Windhoek,Tablet,Firefox,Real-Time Threat Monitoring,AI Assistant Query,Google Ads,CyberShield Launch,Email Campaign,SME,Enterprise,46,772,10,0.64,0,1,1,0,0,0.0,1420,4.0,Renewed,402,403,1,11301.93
319977,U319977,S592502,2026-02-18 20:16:33,2026-02-18,Namibia,Windhoek,Mobile,Edge,Automated Risk Assessment,Event Registration,Facebook,SME Security Awareness,Social Media,Government Agency,Free Trial,50,587,1,0.34,0,1,0,0,0,0.0,1050,1.9,Not Applicable,744,200,0,9997.5
172274,U172274,S273609,2026-02-17 15:49:05,2026-02-17,Nigeria,Abuja,Mobile,Safari,Predictive System Maintenance,Event Registration,Google Ads,Banking Cyber Resilience,Search Ads,Technology Partner,Professional,83,80,8,0.63,1,1,0,1,17563,8384.35,19623,4.8,Pending,816,400,1,15524.95
256893,U256893,S548923,2026-04-17 08:02:35,2026-04-17,South Africa,Pretoria,Laptop,Chrome,Predictive System Maintenance,Pricing Request,Facebook,Government Digital Safety,Search Ads,Government Agency,Free Trial,54,389,7,0.43,0,0,0,0,0,0.0,1430,2.6,Not Applicable,432,404,1,20923.42
282374,U282374,S217129,2026-04-30 14:27:23,2026-04-30,Mozambique,Maputo,Desktop,Chrome,Predictive System Maintenance,AI Assistant Query,Facebook,CyberShield Launch,Social Media,Technology Partner,Professional,64,706,8,0.79,0,0,1,0,0,0.0,1680,3.1,Pending,1247,200,1,15922.29
236744,U236744,S322788,2026-03-01 19:46:16,2026-03-01,Namibia,Windhoek,Laptop,Chrome,AI Cyber Assistant,Product Inquiry,Email Campaign,Threat Monitoring Promo,Social Media,Financial Institution,Enterprise,97,500,12,0.6,0,0,0,0,0,0.0,2540,3.1,At Risk,521,404,1,8813.06
169975,U169975,S203931,2026-03-06 08:12:06,2026-03-06,Ghana,Accra,Mobile,Firefox,Digital Infrastructure Prototyping,Technical Support,Referral,Banking Cyber Resilience,Search Ads,Large Enterprise,Enterprise,20,155,1,0.85,0,0,0,0,0,0.0,450,2.3,Pending,173,200,0,17738.73
487017,U487017,S198510,2026-04-18 11:11:24,2026-04-18,Zambia,Lusaka,Desktop,Firefox,Digital Infrastructure Prototyping,Event Registration,Direct,AI Assistant Webinar,Search Ads,Government Agency,Professional,58,847,2,0.64,0,1,0,0,0,0.0,1260,3.4,At Risk,800,200,0,24348.71
215314,U215314,S331458,2026-01-23 13:49:20,2026-01-23,Nigeria,Abuja,Laptop,Safari,Real-Time Threat Monitoring,Schedule Demo,Referral,SME Security Awareness,Referral Campaign,SME,Free Trial,63,578,3,0.28,1,1,0,0,0,0.0,1410,2.8,Not Applicable,700,200,0,16597.51
288727,U288727,S206038,2026-01-02 17:44:38,2026-01-02,Rwanda,Kigali,Tablet,Edge,Real-Time Threat Monitoring,Product Inquiry,LinkedIn Ads,Government Digital Safety,Email Campaign,Government Agency,Basic,35,755,3,0.25,0,0,0,0,0,0.0,850,2.6,Not Applicable,377,500,1,10025.89
161383,U161383,S228861,2026-01-31 12:09:55,2026-01-31,Rwanda,Kigali,Mobile,Safari,Digital Infrastructure Prototyping,Product Inquiry,Organic Search,CyberShield Launch,Referral Campaign,Technology Partner,Free Trial,71,490,9,0.84,0,1,0,0,0,0.0,1870,3.0,Not Applicable,903,500,1,22691.16
110016,U110016,S544721,2026-03-26 20:30:57,2026-03-26,South Africa,Johannesburg,Laptop,Chrome,Digital Infrastructure Prototyping,Technical Support,Facebook,Threat Monitoring Promo,Email Campaign,SME,Free Trial,83,242,2,0.52,0,0,0,0,0,0.0,1760,1.6,Not Applicable,374,500,1,19407.71
468900,U468900,S501900,2026-02-05 13:00:22,2026-02-05,Kenya,Mombasa,Desktop,Edge,Automated Risk Assessment,AI Assistant Query,Google Ads,AI Assistant Webinar,Email Campaign,Government Agency,Basic,27,372,8,0.54,1,1,1,1,10141,4309.62,11081,3.7,Pending,587,200,0,10746.24
427834,U427834,S946410,2026-03-03 07:50:30,2026-03-03,Kenya,Nairobi,Mobile,Edge,Real-Time Threat Monitoring,Schedule Demo,Referral,CyberShield Launch,Social Media,SME,Enterprise,74,668,12,0.52,1,0,0,0,0,0.0,2080,3.2,Not Applicable,1101,200,0,10583.76
412421,U412421,S813767,2026-01-17 00:49:07,2026-01-17,South Africa,Pretoria,Laptop,Edge,Digital Infrastructure Prototyping,Event Registration,Email Campaign,Banking Cyber Resilience,Webinar,Technology Partner,Enterprise,65,206,13,0.7,0,1,0,0,0,0.0,1950,3.7,Pending,760,404,1,21971.71
273096,U273096,S345308,2026-04-07 05:45:52,2026-04-07,Rwanda,Kigali,Desktop,Chrome,Real-Time Threat Monitoring,Product Inquiry,Facebook,CyberShield Launch,Referral Campaign,SME,Basic,36,255,4,0.11,0,1,1,0,0,0.0,920,1.6,At Risk,413,301,1,13964.14
249811,U249811,S544469,2026-01-27 02:05:08,2026-01-27,Zimbabwe,Harare,Desktop,Edge,Automated Risk Assessment,Event Registration,Google Ads,AI Assistant Webinar,Referral Campaign,Government Agency,Basic,48,837,5,0.26,0,1,0,0,0,0.0,1210,2.6,Pending,891,500,1,10707.44
31121,U031121,S877355,2026-04-18 15:18:02,2026-04-18,Zimbabwe,Bulawayo,Mobile,Chrome,Automated Risk Assessment,Schedule Demo,LinkedIn Ads,Government Digital Safety,Social Media,Government Agency,Professional,84,668,11,0.81,1,0,0,0,0,0.0,2230,4.1,Not Applicable,946,200,0,10765.4
142879,U142879,S819034,2026-02-13 22:38:12,2026-02-13,Nigeria,Lagos,Desktop,Safari,AI Cyber Assistant,Pricing Request,Facebook,SME Security Awareness,Email Campaign,Technology Partner,Free Trial,86,791,3,0.71,0,0,0,0,0,0.0,1870,4.3,Not Applicable,526,404,1,8875.33
63680,U063680,S916833,2026-04-06 08:15:01,2026-04-06,Nigeria,Abuja,Tablet,Firefox,Real-Time Threat Monitoring,Schedule Demo,Direct,Threat Monitoring Promo,Referral Campaign,Government Agency,Free Trial,35,116,5,0.68,1,0,0,0,0,0.0,950,3.1,Not Applicable,385,200,0,12192.83
152910,U152910,S754042,2026-02-19 22:42:28,2026-02-19,South Africa,Pretoria,Desktop,Edge,Automated Risk Assessment,Pricing Request,Email Campaign,Banking Cyber Resilience,Referral Campaign,Technology Partner,Professional,33,101,8,0.41,0,0,0,0,0,0.0,1060,1.5,At Risk,945,200,0,7805.68
9099,U009099,S774222,2026-03-10 12:01:40,2026-03-10,Rwanda,Kigali,Desktop,Firefox,Real-Time Threat Monitoring,Schedule Demo,Direct,AI Assistant Webinar,Social Media,Large Enterprise,Enterprise,24,329,2,0.45,1,0,0,0,0,0.0,580,3.8,At Risk,1147,200,0,13113.37
372604,U372604,S267296,2026-01-16 22:10:06,2026-01-16,Zambia,Ndola,Laptop,Edge,Digital Infrastructure Prototyping,Event Registration,Referral,Threat Monitoring Promo,Referral Campaign,SME,Free Trial,86,22,7,0.61,0,1,1,0,0,0.0,2070,2.4,Not Applicable,593,301,1,17811.84
278538,U278538,S810829,2026-03-19 00:42:25,2026-03-19,Kenya,Nairobi,Tablet,Chrome,Predictive System Maintenance,Schedule Demo,Direct,Banking Cyber Resilience,Social Media,Large Enterprise,Enterprise,45,63,5,0.27,1,0,1,0,0,0.0,1150,3.1,Renewed,559,301,1,16418.89
94070,U094070,S236862,2026-04-29 00:58:45,2026-04-29,Nigeria,Lagos,Laptop,Edge,Automated Risk Assessment,Event Registration,Google Ads,Government Digital Safety,Social Media,Large Enterprise,Professional,75,500,14,0.82,0,1,0,0,0,0.0,2200,4.3,Renewed,722,400,1,10601.15
323888,U323888,S692115,2026-05-08 03:36:59,2026-05-08,Zimbabwe,Bulawayo,Mobile,Chrome,AI Cyber Assistant,AI Assistant Query,Facebook,SME Security Awareness,Search Ads,Large Enterprise,Enterprise,91,485,11,0.68,0,0,1,0,0,0.0,2370,3.5,Renewed,332,200,0,8427.1
165538,U165538,S461013,2026-03-08 21:09:34,2026-03-08,Rwanda,Kigali,Mobile,Chrome,Predictive System Maintenance,AI Assistant Query,Google Ads,Banking Cyber Resilience,Social Media,Government Agency,Basic,34,402,10,0.62,0,0,1,0,0,0.0,1180,2.5,Pending,159,200,0,18341.94
384220,U384220,S645686,2026-02-24 11:48:32,2026-02-24,Rwanda,Kigali,Desktop,Firefox,Automated Risk Assessment,Schedule Demo,LinkedIn Ads,Banking Cyber Resilience,Webinar,Government Agency,Professional,87,517,5,0.55,1,0,0,0,0,0.0,1990,2.6,Pending,615,200,0,10312.21
347110,U347110,S560174,2026-04-21 00:46:14,2026-04-21,Zimbabwe,Bulawayo,Mobile,Edge,Automated Risk Assessment,Product Inquiry,Facebook,Threat Monitoring Promo,Awareness Campaign,Technology Partner,Basic,97,374,5,0.38,0,0,0,0,0,0.0,2190,4.4,Pending,825,200,0,7720.23
373438,U373438,S775955,2026-01-03 17:32:51,2026-01-03,Kenya,Nairobi,Mobile,Edge,Predictive System Maintenance,Technical Support,LinkedIn Ads,CyberShield Launch,Social Media,Large Enterprise,Enterprise,68,787,5,0.83,0,0,0,0,0,0.0,1610,2.8,At Risk,785,404,1,13464.02
89839,U089839,S439705,2026-03-19 14:20:36,2026-03-19,Rwanda,Kigali,Desktop,Edge,Real-Time Threat Monitoring,Event Registration,Organic Search,Threat Monitoring Promo,Email Campaign,SME,Professional,48,778,13,0.57,0,1,1,0,0,0.0,1610,3.3,At Risk,1041,200,0,13525.53
70050,U070050,S981314,2026-01-28 03:38:20,2026-01-28,Mozambique,Beira,Laptop,Firefox,Digital Infrastructure Prototyping,Event Registration,LinkedIn Ads,Banking Cyber Resilience,Webinar,Technology Partner,Basic,41,380,12,0.3,0,1,0,0,0,0.0,1420,2.6,Not Applicable,517,301,1,18651.39
384648,U384648,S768302,2026-01-15 20:17:58,2026-01-15,South Africa,Cape Town,Desktop,Edge,Real-Time Threat Monitoring,Pricing Request,Organic Search,AI Assistant Webinar,Email Campaign,Government Agency,Free Trial,23,581,13,0.81,1,0,0,0,0,0.0,1110,1.7,Not Applicable,584,200,0,16664.31
116047,U116047,S176998,2026-03-28 02:09:22,2026-03-28,Kenya,Nairobi,Laptop,Safari,Real-Time Threat Monitoring,Product Inquiry,LinkedIn Ads,SME Security Awareness,Email Campaign,Large Enterprise,Professional,98,751,11,0.16,0,0,0,0,0,0.0,2510,3.2,Pending,753,200,0,14220.06
209061,U209061,S609884,2026-01-12 02:41:09,2026-01-12,South Africa,Cape Town,Desktop,Edge,Automated Risk Assessment,Event Registration,Direct,SME Security Awareness,Social Media,SME,Basic,71,498,9,0.36,0,1,1,0,0,0.0,1870,4.1,At Risk,880,200,0,12082.87
318564,U318564,S530883,2026-03-01 22:41:31,2026-03-01,Mozambique,Maputo,Tablet,Chrome,Predictive System Maintenance,AI Assistant Query,Direct,CyberShield Launch,Referral Campaign,Large Enterprise,Free Trial,73,56,4,0.5,0,1,1,0,0,0.0,1660,2.2,Not Applicable,387,403,1,20468.1
82021,U082021,S878033,2026-05-02 13:53:32,2026-05-02,Mozambique,Beira,Laptop,Chrome,Real-Time Threat Monitoring,AI Assistant Query,Facebook,AI Assistant Webinar,Webinar,Technology Partner,Professional,42,307,7,0.16,0,0,1,0,0,0.0,1190,3.8,Pending,584,200,0,10659.28
50155,U050155,S633902,2026-03-13 05:23:06,2026-03-13,Namibia,Windhoek,Tablet,Firefox,Digital Infrastructure Prototyping,Technical Support,Organic Search,AI Assistant Webinar,Awareness Campaign,SME,Professional,30,500,4,0.77,0,1,1,0,0,0.0,800,4.3,At Risk,501,301,1,19574.71
146829,U146829,S731141,2026-05-04 17:25:41,2026-05-04,Rwanda,Kigali,Desktop,Chrome,Real-Time Threat Monitoring,Pricing Request,Referral,Government Digital Safety,Webinar,Technology Partner,Free Trial,40,840,6,0.51,0,1,1,0,0,0.0,1100,2.5,Not Applicable,1009,500,1,13829.85
384810,U384810,S571728,2026-02-10 07:49:58,2026-02-10,Botswana,Palapye,Tablet,Firefox,AI Cyber Assistant,Schedule Demo,Direct,Government Digital Safety,Search Ads,SME,Professional,65,670,1,0.43,1,0,0,0,0,0.0,1350,4.4,Pending,529,200,0,8299.71
434757,U434757,S486018,2026-04-18 14:57:04,2026-04-18,Botswana,Gaborone,Mobile,Firefox,Digital Infrastructure Prototyping,AI Assistant Query,Organic Search,AI Assistant Webinar,Email Campaign,Large Enterprise,Basic,21,156,3,0.73,0,1,1,0,0,0.0,570,2.0,Pending,200,200,0,22069.94
425640,U425640,S789668,2026-03-15 15:27:55,2026-03-15,Mozambique,Beira,Laptop,Firefox,Predictive System Maintenance,AI Assistant Query,Direct,Government Digital Safety,Social Media,SME,Free Trial,23,717,3,0.36,0,0,1,0,0,0.0,610,3.6,Not Applicable,688,301,1,15354.83
109908,U109908,S744496,2026-03-06 01:23:24,2026-03-06,South Africa,Durban,Laptop,Firefox,Real-Time Threat Monitoring,Product Inquiry,Email Campaign,Threat Monitoring Promo,Social Media,SME,Free Trial,97,630,3,0.63,0,1,0,0,0,0.0,2090,2.8,Not Applicable,509,200,0,13020.54
185884,U185884,S682054,2026-05-11 21:05:11,2026-05-11,Mozambique,Beira,Desktop,Safari,Predictive System Maintenance,Pricing Request,Organic Search,Banking Cyber Resilience,Search Ads,Financial Institution,Enterprise,76,483,12,0.05,0,1,0,1,17423,7612.5,19543,4.3,Renewed,923,500,1,20144.79
431806,U431806,S765501,2026-01-17 13:58:00,2026-01-17,Botswana,Maun,Laptop,Firefox,Real-Time Threat Monitoring,Schedule Demo,Email Campaign,Government Digital Safety,Social Media,Government Agency,Free Trial,30,472,13,0.58,1,0,0,1,14545,4187.97,15795,3.0,Not Applicable,260,301,1,10737.19
152620,U152620,S210076,2026-02-21 06:01:33,2026-02-21,Nigeria,Lagos,Desktop,Chrome,Real-Time Threat Monitoring,Technical Support,Google Ads,AI Assistant Webinar,Search Ads,SME,Enterprise,77,684,12,0.63,0,0,0,0,0,0.0,2140,2.7,Renewed,906,403,1,10051.92
132297,U132297,S130382,2026-05-09 09:05:45,2026-05-09,Botswana,Palapye,Laptop,Safari,AI Cyber Assistant,Technical Support,Google Ads,CyberShield Launch,Webinar,SME,Free Trial,54,404,12,0.84,0,0,0,0,0,0.0,1680,2.2,Not Applicable,593,400,1,8955.08
203202,U203202,S473026,2026-01-15 00:18:01,2026-01-15,Botswana,Francistown,Laptop,Firefox,Real-Time Threat Monitoring,Product Inquiry,Email Campaign,Banking Cyber Resilience,Email Campaign,Financial Institution,Free Trial,81,826,8,0.22,0,0,1,0,0,0.0,2020,3.0,Not Applicable,877,404,1,14496.49
200142,U200142,S305909,2026-05-06 18:17:28,2026-05-06,Zambia,Lusaka,Mobile,Edge,Real-Time Threat Monitoring,Event Registration,Referral,CyberShield Launch,Awareness Campaign,SME,Free Trial,83,543,9,0.23,0,1,0,0,0,0.0,2110,3.6,Not Applicable,341,200,0,15621.52
491196,U491196,S398157,2026-05-06 20:15:13,2026-05-06,Kenya,Mombasa,Laptop,Edge,Real-Time Threat Monitoring,Pricing Request,Facebook,AI Assistant Webinar,Email Campaign,Government Agency,Professional,25,568,6,0.37,0,0,0,0,0,0.0,800,4.0,Not Applicable,746,200,0,15166.1
496856,U496856,S173522,2026-03-30 06:37:29,2026-03-30,Mozambique,Beira,Tablet,Firefox,Real-Time Threat Monitoring,Schedule Demo,Email Campaign,SME Security Awareness,Webinar,SME,Professional,95,780,8,0.6,1,1,1,0,0,0.0,2300,3.9,Renewed,862,404,1,15138.85
426970,U426970,S356120,2026-02-27 00:56:29,2026-02-27,Namibia,Swakopmund,Tablet,Firefox,Real-Time Threat Monitoring,Schedule Demo,Email Campaign,Government Digital Safety,Search Ads,Government Agency,Enterprise,79,590,10,0.5,1,0,0,1,13116,7110.97,15196,4.9,At Risk,453,400,1,13728.07
377523,U377523,S458479,2026-05-13 22:36:39,2026-05-13,Zimbabwe,Harare,Tablet,Safari,Real-Time Threat Monitoring,Schedule Demo,Google Ads,Threat Monitoring Promo,Email Campaign,Technology Partner,Professional,54,839,2,0.23,1,0,0,0,0,0.0,1180,2.0,Pending,1180,200,0,13151.48
281127,U281127,S194540,2026-01-15 15:20:20,2026-01-15,Rwanda,Kigali,Desktop,Chrome,Digital Infrastructure Prototyping,Pricing Request,Direct,AI Assistant Webinar,Social Media,Technology Partner,Enterprise,50,408,14,0.55,0,0,0,0,0,0.0,1700,4.4,Pending,880,200,0,14970.58
21161,U021161,S733928,2026-04-07 04:04:43,2026-04-07,Rwanda,Kigali,Desktop,Firefox,Predictive System Maintenance,Pricing Request,LinkedIn Ads,Banking Cyber Resilience,Search Ads,Technology Partner,Enterprise,64,306,6,0.53,1,0,1,0,0,0.0,1580,2.4,Renewed,961,200,0,20529.03
